"","logFC","logCPM","PValue","FDR"
"ENSG00000099337",-0.895789387367549,5.1214971373266,2.17906546642084e-05,0.000126659034101489
"ENSG00000224848",-1.4958853703313,-2.30541276872139,2.1863111810778e-05,0.000127027100228362
"ENSG00000173950",0.717616115403833,4.18338744033661,2.1874649602334e-05,0.000127067591768947
"ENSG00000104884",0.627569227732787,4.67012175363115,2.18817125652818e-05,0.000127082078007555
"ENSG00000271789",1.48139158572227,-1.54886794465863,2.1917439509828e-05,0.000127262994798924
"ENSG00000245522",1.26134354811667,-1.37051156135256,2.19476353429623e-05,0.000127411726527616
"ENSG00000272457",3.39073564520686,-4.10374735058268,2.20008904959163e-05,0.000127694233589925
"ENSG00000153574",0.76659921251124,4.63341451428445,2.20242417508761e-05,0.000127803095309225
"ENSG00000131759",-0.575261142311955,4.80692732432841,2.20747453907934e-05,0.000128055113160457
"ENSG00000165501",0.792459904685624,2.93199474004645,2.20768801497282e-05,0.000128055113160457
"ENSG00000197249",2.80510748728272,5.77517608626322,2.20902905050735e-05,0.000128106182197166
"ENSG00000065613",-0.64660785814859,6.40524437768433,2.20991547406781e-05,0.000128130871545233
"ENSG00000121871",-2.34953631787152,-1.07463211708278,2.21347004994011e-05,0.000128310217796966
"ENSG00000150760",-0.667944188701123,5.25363739557534,2.21664111432907e-05,0.000128467262581443
"ENSG00000223461",1.35391508460259,-2.23336186986775,2.21814682343249e-05,0.000128527745000266
"ENSG00000198464",0.741863416473863,4.02793187401034,2.22073430725407e-05,0.000128650871251109
"ENSG00000188833",4.07030179514973,0.897260710376456,2.23058803502764e-05,0.000129167905513687
"ENSG00000219642",-1.37986475216416,-3.36210655262921,2.23306095295869e-05,0.000129284188769026
"ENSG00000175287",-1.41547307437267,2.2434115262412,2.24793820604169e-05,0.000130091355232288
"ENSG00000182117",0.684931244979113,5.80412419244245,2.25236769138362e-05,0.0001303205795724
"ENSG00000119673",-0.661581363941943,3.09574377925266,2.26842350828811e-05,0.000131222260890219
"ENSG00000171421",0.849047492775675,4.22497255595096,2.27271507508269e-05,0.000131424470683596
"ENSG00000104760",5.62369789071401,-2.42486720611139,2.27367647206199e-05,0.000131424470683596
"ENSG00000281189",1.0324616784035,-0.970548177959134,2.27409716762188e-05,0.000131424470683596
"ENSG00000010803",-0.665031650842103,4.95526271879279,2.27428172940765e-05,0.000131424470683596
"ENSG00000215347",1.56677351187824,-2.03427146195837,2.27580269091715e-05,0.000131485044126461
"ENSG00000229009",-2.59429979071652,-3.79357418403364,2.27864576898979e-05,0.000131621962145198
"ENSG00000120526",0.742465162984143,4.28336542606542,2.28211427051708e-05,0.000131774777232974
"ENSG00000132635",0.835762514142118,4.83159129095957,2.28223888804241e-05,0.000131774777232974
"ENSG00000253541",-1.09014805266536,-3.57923551917634,2.28418167320115e-05,0.000131835750555168
"ENSG00000142661",2.26434257913484,0.369694720523739,2.28424291491517e-05,0.000131835750555168
"ENSG00000168067",0.694189007541913,4.40659053484624,2.28784445638817e-05,0.000132016219638017
"ENSG00000169826",-0.682942689746577,3.85452696213214,2.29390083164777e-05,0.000132338236528976
"ENSG00000167112",0.577421200483607,5.02847614085225,2.29899976795413e-05,0.000132604895367292
"ENSG00000165704",0.832663684104775,4.94112286694241,2.3000998505494e-05,0.000132640840023493
"ENSG00000277128",3.7314068766134,-3.55475896454706,2.30074843159407e-05,0.000132650738241969
"ENSG00000171960",0.735998717828605,4.47504182573054,2.30493572657599e-05,0.000132864616296908
"ENSG00000241170",1.54403815436675,0.495881392992479,2.30951065634147e-05,0.000133089615891447
"ENSG00000167524",1.24881439481992,1.59101396017635,2.30979605187507e-05,0.000133089615891447
"ENSG00000279699",-1.37138893802851,-3.6787219616754,2.31594638607689e-05,0.000133416356329653
"ENSG00000132677",3.0986876351826,3.16547256608246,2.32001300027839e-05,0.000133622947974204
"ENSG00000277406",-1.30947103222685,-3.87226813257638,2.32980758351062e-05,0.000134159292588366
"ENSG00000204611",0.684872714280472,2.94261299804496,2.33441890731247e-05,0.000134397004903916
"ENSG00000262768",2.72698525047431,-3.49358764901397,2.34031557909199e-05,0.000134708603479482
"ENSG00000116793",0.617546439388137,3.54761508781073,2.34115185247846e-05,0.000134728856761811
"ENSG00000201555",1.45409949420701,-3.289350879737,2.34659097894343e-05,0.000135013932348684
"ENSG00000261671",-1.35457942920601,-3.00451704584115,2.35671265738365e-05,0.000135568250547697
"ENSG00000280162",-1.35806471898813,-2.56750394248663,2.3578383087539e-05,0.000135604956330381
"ENSG00000189007",0.85509599447846,2.70160712102681,2.36882996963977e-05,0.000136208947582367
"ENSG00000204152",-0.55713162611665,1.84629873889585,2.37397214135639e-05,0.00013647641001973
"ENSG00000090376",-1.12295075116088,2.54929765043365,2.37627473600435e-05,0.000136580552247342
"ENSG00000100401",0.640807113405297,7.0946113495667,2.37750838520021e-05,0.000136623224623085
"ENSG00000279488",1.35194302674525,-1.93446956185575,2.38681903789503e-05,0.000137101606569547
"ENSG00000123213",0.93744088195342,4.25082334087226,2.38970261872686e-05,0.000137238899307557
"ENSG00000118680",0.653486737384576,8.54813751915041,2.3913774562232e-05,0.000137306732431742
"ENSG00000198538",0.793105427133656,3.67413063587883,2.39244120050996e-05,0.000137339457398934
"ENSG00000232648",1.06961752404857,-2.47538197016782,2.39394187341244e-05,0.00013739724582175
"ENSG00000206535",-0.811435278180542,1.10682490954525,2.40286832606427e-05,0.000137881115644369
"ENSG00000161091",0.882593984742481,5.37148014116138,2.40895795965184e-05,0.000138202037400571
"ENSG00000176563",0.964556646864627,0.196158119450051,2.40962161085832e-05,0.000138209946420302
"ENSG00000168264",-0.537635610499742,6.4056150688766,2.41008967079591e-05,0.000138209946420302
"ENSG00000279926",1.34161044336924,-0.806505627343506,2.41547780040042e-05,0.000138481650495157
"ENSG00000035862",-1.24564725933159,7.39636000589615,2.41582342143063e-05,0.000138481650495157
"ENSG00000249859",1.30264026186458,3.51213907983769,2.41854395146235e-05,0.000138609031366211
"ENSG00000066855",0.667527318565995,4.44724490048135,2.42634913420159e-05,0.000139001843983201
"ENSG00000226935",-1.84934438233444,-3.85558146417876,2.42639755703607e-05,0.000139001843983201
"ENSG00000204338",-1.54265551407149,-2.23679036046097,2.4343060144453e-05,0.000139426180353721
"ENSG00000122584",4.5279820967686,-2.65574170636236,2.43773666303401e-05,0.00013959392589863
"ENSG00000243554",0.711679899668182,0.964717223446976,2.44400210186566e-05,0.000139899456309377
"ENSG00000163382",0.639971624739235,6.07503329059442,2.44407815844124e-05,0.000139899456309377
"ENSG00000092470",1.07990039112722,3.39460813730422,2.44634195617402e-05,0.000140000223924008
"ENSG00000255843",2.70201342216534,-1.92545745939879,2.45109693540253e-05,0.000140243487069226
"ENSG00000203740",2.75023759020355,-3.09880159171445,2.45476387160895e-05,0.000140424408805141
"ENSG00000183770",3.25166389683893,0.628989538069705,2.45912264159537e-05,0.000140644824245716
"ENSG00000207110",1.59392701027501,-2.45923134076555,2.46507128671006e-05,0.000140956060232868
"ENSG00000214872",2.04029038297645,-0.892978410104955,2.47339373700156e-05,0.000141373818346125
"ENSG00000133740",0.996418639409281,2.81625115543529,2.47671423926546e-05,0.000141527799425481
"ENSG00000117385",0.983344020874742,5.15191494131642,2.47710540971215e-05,0.000141527799425481
"ENSG00000257818",2.99605118233849,-2.02999365786776,2.48343323442838e-05,0.000141860194185986
"ENSG00000124701",-1.62684049004902,-2.67283066358715,2.48603724096885e-05,0.000141979781895414
"ENSG00000142173",-1.3560291616652,8.93525007373318,2.48667189873071e-05,0.000141986872345303
"ENSG00000279114",2.0699548004113,-2.99054621596467,2.48963851953434e-05,0.000142127085681052
"ENSG00000092208",0.699813792957633,2.6042165450551,2.49827271130418e-05,0.00014259072218244
"ENSG00000197467",-1.03850836649166,1.78931268238317,2.50075107467134e-05,0.000142690921575293
"ENSG00000169635",1.82004553474759,4.0038851898955,2.5010543367474e-05,0.000142690921575293
"ENSG00000174788",1.99963499925593,0.01874435492833,2.50468406099159e-05,0.00014286869931985
"ENSG00000185291",-0.916380187289233,2.68142317543055,2.50626236162117e-05,0.000142929413704674
"ENSG00000089597",0.536349406141924,8.24743946272241,2.51355115362587e-05,0.0001432863255499
"ENSG00000170439",2.48575430245858,1.83440773971163,2.51585296632651e-05,0.000143388152771392
"ENSG00000254612",-0.784347680410103,1.38344349520413,2.51990195364529e-05,0.000143589496080181
"ENSG00000185686",5.67449817906724,3.34253186216006,2.52338905464107e-05,0.000143729305297424
"ENSG00000174276",0.8791633991538,3.45950189935397,2.52901829905036e-05,0.000144020446256117
"ENSG00000156398",0.929850201342647,3.12575581916621,2.53372454996913e-05,0.000144258916905407
"ENSG00000237015",1.19699395595825,-1.75669043776346,2.53620297424042e-05,0.000144370473439519
"ENSG00000232677",1.29676846062479,4.51907309875804,2.5469299622767e-05,0.000144951428362598
"ENSG00000119772",0.715146922152941,5.00450299753867,2.55203205972013e-05,0.000145212086082234
"ENSG00000065833",-1.24316901579393,3.9680552729805,2.5625166918528e-05,0.000145778843834121
"ENSG00000167272",0.6285135431561,4.19734756038756,2.56632615063009e-05,0.000145965591142522
"ENSG00000149970",-1.81661989814143,-1.02429576140806,2.56684897809685e-05,0.000145965591142522
"ENSG00000198354",-1.90780749533017,-2.09122053465257,2.56783555756571e-05,0.000145991844567815
"ENSG00000179750",1.81635219287626,3.75197812454502,2.57278025705836e-05,0.000146233075937618
"ENSG00000167646",2.07543752948263,-0.343345770072524,2.57313009613742e-05,0.000146233075937618
"ENSG00000267163",1.73256098397214,-2.63005245870765,2.5746557194397e-05,0.000146289886669615
"ENSG00000198752",-0.502306766481888,6.21230712433342,2.57622837286569e-05,0.000146349345862977
"ENSG00000155827",-0.5079168245897,4.84231991184331,2.5783358677613e-05,0.000146439157627211
"ENSG00000185130",3.06558610197426,-1.63995941067275,2.5820245377816e-05,0.000146618718802205
"ENSG00000259070",-1.28388350549652,-2.22117790662294,2.58638430628178e-05,0.000146814547839466
"ENSG00000105750",1.10002443278328,2.19128125350744,2.58652890523634e-05,0.000146814547839466
"ENSG00000275874",4.77848689067269,1.07884509178641,2.58842755939261e-05,0.000146892339745739
"ENSG00000166411",-0.617437389724791,3.73137578633325,2.59586968127294e-05,0.000147284625551294
"ENSG00000127831",5.83417416154923,0.642940026395648,2.59829854086346e-05,0.000147392366545044
"ENSG00000137845",0.922535195583141,7.38818348725954,2.5995151837269e-05,0.000147401255463805
"ENSG00000160326",1.53926279584812,4.01105461625265,2.606716697355e-05,0.000147754152866641
"ENSG00000130332",0.822336869511272,5.45036459437962,2.60680123725096e-05,0.000147754152866641
"ENSG00000163281",-0.531226722374696,3.1715838259811,2.62141268421843e-05,0.000148552059874016
"ENSG00000184163",2.06225575219965,0.756306256758073,2.62315704472283e-05,0.000148620629221585
"ENSG00000223478",1.03349504136987,0.620708237211334,2.63283489730652e-05,0.000149138568225634
"ENSG00000164411",2.29941436408184,1.04186410062739,2.6342727027828e-05,0.000149189628756868
"ENSG00000205837",2.72489999451636,-2.78824058795764,2.6394050086094e-05,0.000149424581854412
"ENSG00000273045",1.34284461617747,1.48304806697501,2.6394958136509e-05,0.000149424581854412
"ENSG00000232774",2.56507501466459,0.353859173592262,2.65291064086472e-05,0.00015015344659009
"ENSG00000185475",0.571949083616866,5.01506838143061,2.66531606774669e-05,0.000150824894796009
"ENSG00000105255",2.75558488637498,1.75382434243113,2.66712234462328e-05,0.000150896407182684
"ENSG00000100221",-0.508270626911761,5.73792233953495,2.67452788923765e-05,0.000151284612941563
"ENSG00000259969",-1.21044337601714,-1.04824292172336,2.68307705859778e-05,0.000151737336784831
"ENSG00000165689",0.618625231411298,4.87255867240405,2.69391160075142e-05,0.000152319096059563
"ENSG00000128872",-0.866790627101442,3.1137748793101,2.70148696244753e-05,0.000152716375785677
"ENSG00000258599",2.66555488247705,-2.84395769674429,2.70648610881061e-05,0.000152967888933854
"ENSG00000231050",1.47718703334046,-1.5017517591387,2.71369711106716e-05,0.000153336592881084
"ENSG00000185158",0.699659449657113,2.37692066494452,2.7141122739495e-05,0.000153336592881084
"ENSG00000234678",1.42397950132212,0.693824873231281,2.71775221035466e-05,0.000153474930585578
"ENSG00000205358",3.46631354545524,0.214438075084321,2.71821633072505e-05,0.000153474930585578
"ENSG00000099864",-1.38563328887835,3.42891647391383,2.72163197920611e-05,0.000153636594758798
"ENSG00000070010",0.569841950748662,5.54906717373809,2.72953202098112e-05,0.000154026892656859
"ENSG00000104852",0.616042821476619,7.44602138147767,2.72965359330406e-05,0.000154026892656859
"ENSG00000272752",0.875281986874849,1.28049817059051,2.73107981790987e-05,0.000154076111512226
"ENSG00000167525",1.29629626450572,1.59740747996402,2.73176282805074e-05,0.000154083389853124
"ENSG00000279184",2.45039691412624,0.601075098491695,2.74370516686204e-05,0.000154725611934173
"ENSG00000166263",-0.641365381040298,2.62717131110326,2.74541126288955e-05,0.00015479043878927
"ENSG00000258359",1.10494843301446,-2.83613060616661,2.74635149273595e-05,0.000154812067424939
"ENSG00000183813",-1.47808378651114,0.311798631551354,2.75181747211218e-05,0.000155057332560486
"ENSG00000116711",-1.15109622987545,3.49143100029367,2.7584690981749e-05,0.000155400650248204
"ENSG00000227507",-1.42539168818218,2.95908976820115,2.76269779288775e-05,0.000155607358674741
"ENSG00000260948",-1.03290186872919,-0.869922328431583,2.77138574780657e-05,0.000156065097800656
"ENSG00000144040",0.717311439269589,3.89173758339047,2.79302343940162e-05,0.000157251742753193
"ENSG00000145545",1.1646043477679,4.11687170109941,2.79583449658184e-05,0.000157378151899273
"ENSG00000184058",2.58727614863485,4.27858572473001,2.79918936944193e-05,0.000157535115200907
"ENSG00000259865",1.01050529356851,2.69614701118893,2.80015150007654e-05,0.000157557381492269
"ENSG00000162980",-0.55813739052138,4.67334660155425,2.8039058196297e-05,0.000157736716345795
"ENSG00000235651",1.95136560477366,-3.57314957737666,2.80498828477056e-05,0.000157749510368031
"ENSG00000254281",-1.35626259260908,-3.55381884143173,2.80526760248905e-05,0.000157749510368031
"ENSG00000234906",2.3427331732458,-3.27010239394986,2.8072897654589e-05,0.000157751743887561
"ENSG00000106009",0.595590041885103,5.57849808168732,2.8073761254513e-05,0.000157751743887561
"ENSG00000197301",2.83892230705645,-1.16958809904697,2.80757606962006e-05,0.000157751743887561
"ENSG00000197070",0.832506375588639,5.61917299991185,2.80860959485885e-05,0.000157777941146858
"ENSG00000143493",0.582542828694009,4.15561573543196,2.81071053051125e-05,0.000157864079129866
"ENSG00000236915",-1.66004002416465,-2.86704689106428,2.81574459956097e-05,0.00015811488905227
"ENSG00000100804",0.602797674859675,6.47396885576117,2.82513499473067e-05,0.00015861017280671
"ENSG00000103855",0.76117156670089,6.29306397937411,2.82690464038894e-05,0.000158677494981105
"ENSG00000257924",1.71673220938262,-2.79979191283057,2.83039217183428e-05,0.000158841197488351
"ENSG00000256916",6.9430536739518,-2.15138939168489,2.83917402685658e-05,0.000159301890677753
"ENSG00000187726",2.66517621723176,0.0418623858739966,2.84192890738223e-05,0.000159424301534938
"ENSG00000189050",0.725262593506082,3.07099936845647,2.8462470030461e-05,0.000159622465142511
"ENSG00000233435",2.56078227352625,-3.37804296847192,2.84660923707207e-05,0.000159622465142511
"ENSG00000198715",0.784172244571521,5.26467131974757,2.85187832420124e-05,0.000159885692060087
"ENSG00000110195",4.63813101814508,1.89883289241377,2.85360184102127e-05,0.000159922917333331
"ENSG00000144867",0.588341167663521,5.75923074700895,2.85369229757783e-05,0.000159922917333331
"ENSG00000215908",0.663230874846213,3.79211030897868,2.85516733548219e-05,0.00015997334629687
"ENSG00000254858",0.613398891696823,3.5599077274812,2.85672632454366e-05,0.000160028457733198
"ENSG00000117419",0.548586832954753,5.38469409609164,2.86361728946292e-05,0.000160382174127733
"ENSG00000101473",0.555770504819231,4.16126068931324,2.86628503323585e-05,0.00016049926641713
"ENSG00000137411",0.657982982711191,4.89750865349237,2.8831316410739e-05,0.000161410105340556
"ENSG00000090932",3.39324339888358,-0.10836621318347,2.88470347912696e-05,0.000161450062067363
"ENSG00000203799",2.72450327028661,1.69231766425041,2.88500632249233e-05,0.000161450062067363
"ENSG00000149428",0.745613348389788,6.91944496387696,2.88965698253705e-05,0.000161677790495479
"ENSG00000185904",2.38870587654368,2.36361490424861,2.89407195594378e-05,0.000161860473563463
"ENSG00000158604",0.544500954845732,6.48694567235157,2.89408598508288e-05,0.000161860473563463
"ENSG00000180900",0.722779849019367,6.90290238178693,2.89656514838038e-05,0.000161966559050872
"ENSG00000100354",-0.56457800495975,4.4140550457641,2.9051612767373e-05,0.000162390022967265
"ENSG00000170266",0.641214690312705,5.70527507699798,2.90530598743434e-05,0.000162390022967265
"ENSG00000231563",1.88135469932392,-0.646035165148536,2.92252256061238e-05,0.00016331950970125
"ENSG00000136378",1.31195175102414,3.89253158214844,2.93788308460348e-05,0.000164111954673783
"ENSG00000238118",4.42475397774291,-4.04877709633913,2.94619628471203e-05,0.000164543287684128
"ENSG00000159217",4.68413635308037,2.55002695342218,2.94696102908916e-05,0.000164552955434766
"ENSG00000197670",1.50812845507546,-0.0149490896543783,2.9519359338573e-05,0.000164770671937075
"ENSG00000172932",0.733262118532936,5.73488695201995,2.95204493676499e-05,0.000164770671937075
"ENSG00000156515",-0.604811346043727,7.10984905563965,2.96122373897433e-05,0.000165249831163911
"ENSG00000158710",1.03794738003194,9.58448704612734,2.96970490765747e-05,0.000165689874817808
"ENSG00000239093",2.65943972402264,-3.55454943509973,2.97510391820863e-05,0.000165953364397738
"ENSG00000235036",1.15153332645889,-2.87182247634601,2.97562085446202e-05,0.000165953364397738
"ENSG00000160349",3.29086470473715,-3.65543118331417,2.9833501590814e-05,0.000166351078537552
"ENSG00000163749",-1.17369536285349,-1.30682670801318,2.99703758170806e-05,0.000167080790258662
"ENSG00000262049",0.882402991464463,1.68094766858532,3.00583774658848e-05,0.000167537806103939
"ENSG00000123201",2.20515452054181,0.0195233359849877,3.01011108291701e-05,0.000167742375374015
"ENSG00000159884",-0.717732889538274,1.89750522939827,3.01670440322999e-05,0.000168076120927556
"ENSG00000178980",-0.638285852804631,7.31484845403514,3.02655008356733e-05,0.000168590902211613
"ENSG00000239622",-1.54537672792687,-3.31559227734503,3.0295482301173e-05,0.000168724118791054
"ENSG00000187240",-1.02796155011122,2.99201235092647,3.03831615489392e-05,0.000169178552985115
"ENSG00000226496",-1.32478760954529,-3.14114970660571,3.05000541682607e-05,0.000169775064005011
"ENSG00000265282",1.56826979678356,-3.42280708582537,3.05024986457066e-05,0.000169775064005011
"ENSG00000138078",-0.523826185138578,4.58724996410754,3.05161155868961e-05,0.000169816871312193
"ENSG00000100312",-1.21361862962178,-3.42748971190938,3.057936877851e-05,0.000170134823732086
"ENSG00000145860",-0.864069886567423,5.54134611913652,3.05918702608393e-05,0.000170170337512944
"ENSG00000104872",0.563786799893649,5.71503967867756,3.06055223453445e-05,0.000170212236150983
"ENSG00000144063",-1.52191792973693,2.44584625644692,3.07234153595253e-05,0.000170833736784182
"ENSG00000260777",4.00215628509345,-0.740274971277148,3.07454006716083e-05,0.000170887655651367
"ENSG00000174013",0.729694652494629,4.56526795611984,3.08676064438754e-05,0.000171532614989711
"ENSG00000261687",2.15823728387426,-3.90273420973211,3.08753967250924e-05,0.000171541631864761
"ENSG00000124535",0.579128941774763,5.57848538508975,3.09869687169319e-05,0.000172092763762785
"ENSG00000171056",-1.38709215651396,2.90975308657187,3.10243243962551e-05,0.000172257815704364
"ENSG00000184260",1.86489592914672,0.496227832419471,3.10290747736262e-05,0.000172257815704364
"ENSG00000266904",-0.754752609080192,0.519321589219947,3.10535037721718e-05,0.000172359030216606
"ENSG00000267904",-1.02464941768125,-1.29120093306291,3.11709650456676e-05,0.000172976466643087
"ENSG00000173209",0.959439050629598,5.05280665770937,3.11844225952119e-05,0.000173016625900784
"ENSG00000269948",-1.42902357914743,-3.59404113512224,3.12090302020482e-05,0.000173084099104599
"ENSG00000260266",5.11153876745715,0.622108139170752,3.12410932408758e-05,0.000173227377653205
"ENSG00000050393",0.701878868644035,4.76336155973924,3.12853920914694e-05,0.000173438431381311
"ENSG00000221944",0.783956477163781,1.9977217739102,3.129435025333e-05,0.000173453520047004
"ENSG00000266446",3.35433725116163,-4.07585870704294,3.131363263131e-05,0.000173525814778766
"ENSG00000236609",-1.06400613481324,3.19777339522835,3.13497177685017e-05,0.000173691175357637
"ENSG00000145536",-1.66778468554299,1.42536344949351,3.14453817355178e-05,0.000174186497153945
"ENSG00000172061",3.31861764183013,3.60337200316155,3.14623782749606e-05,0.000174245943242031
"ENSG00000233476",-0.867765117540335,2.50813378391341,3.15032193205914e-05,0.00017443739577217
"ENSG00000137745",3.94379471456517,4.98829008437925,3.15171006532132e-05,0.000174479522386111
"ENSG00000180999",4.71824550341436,-2.53915684258981,3.1525747393703e-05,0.00017449265915643
"ENSG00000272217",1.59982750513494,-2.08888331840204,3.16289453068751e-05,0.000175029020258678
"ENSG00000233246",1.87873581132412,-3.29780468273484,3.1687303188967e-05,0.000175317080484332
"ENSG00000114395",0.76557690817923,3.9488372418491,3.17946096426764e-05,0.000175875791167812
"ENSG00000266258",1.47848419780689,-2.34832617938477,3.19641883240199e-05,0.000176758482434583
"ENSG00000183128",4.12299394820695,0.56713846490808,3.19668919802233e-05,0.000176758482434583
"ENSG00000108479",0.805351420257512,3.94917730300563,3.20389734645166e-05,0.000177089106978857
"ENSG00000137563",1.61152882227085,5.28902110563169,3.20394199229715e-05,0.000177089106978857
"ENSG00000204140",3.68054022929014,-2.23904543698536,3.20700928569232e-05,0.000177196123419806
"ENSG00000099800",0.813669036346148,5.80094206297355,3.20715235787331e-05,0.000177196123419806
"ENSG00000184068",0.796759969036201,1.36434274180273,3.21262983510435e-05,0.000177463502688694
"ENSG00000175984",-1.13106572727537,2.87464977025278,3.21428257362704e-05,0.000177519541740049
"ENSG00000131652",0.671659311894263,4.67720230585739,3.22399615332585e-05,0.000178020657161905
"ENSG00000206072",-2.56844471149678,0.0380765829108054,3.23360513963915e-05,0.00017851579942196
"ENSG00000276855",-0.802907889791119,1.90292522521001,3.24668391340598e-05,0.000179202261725661
"ENSG00000164818",0.57570037254693,4.90195311788114,3.24856171317184e-05,0.000179270331207239
"ENSG00000100908",0.811180007993998,3.62735765396203,3.25758291583054e-05,0.000179732500769678
"ENSG00000183273",-2.0367019992131,0.477852199425912,3.27481962529586e-05,0.000180647675998322
"ENSG00000261949",4.76585421960702,-1.42905785297122,3.27601887857096e-05,0.000180677995379128
"ENSG00000110315",-0.630689738712604,4.77323119297677,3.27757025858342e-05,0.000180727719274347
"ENSG00000009830",0.608466123125657,3.93575028311527,3.28361501659496e-05,0.000181025142629446
"ENSG00000162444",-1.31874506994255,1.55173304923057,3.28962374198988e-05,0.000181320462021333
"ENSG00000161958",1.97427379600148,0.119213745375047,3.29175126437421e-05,0.00018140177910846
"ENSG00000275022",1.46725109474033,-3.45526093431236,3.29587674820694e-05,0.000181593145796116
"ENSG00000124217",0.579902686076613,3.24738945603643,3.29775851274706e-05,0.000181660838809732
